referrer,views_total,views_unique
Google,149,31
learn.microsoft.com,124,22
Bing,63,24
github.com,52,22
teams.public.onecdn.static.microsoft,24,11
chatgpt.com,21,3
DuckDuckGo,6,2
statics.teams.cdn.office.net,2,1
