referrer,views_total,views_unique
Google,212,27
github.com,117,19
Bing,99,30
learn.microsoft.com,91,20
teams.public.onecdn.static.microsoft,48,10
chatgpt.com,22,5
search.brave.com,12,1
DuckDuckGo,11,1
apchq-crm.visualstudio.com,8,1
claude.ai,2,1
