referrer,views_total,views_unique
Google,147,25
learn.microsoft.com,94,18
Bing,65,30
chatgpt.com,33,4
github.com,31,7
teams.public.onecdn.static.microsoft,11,4
DuckDuckGo,4,2
Yahoo,4,1
thepowertimes.com,2,1
teams.df.onecdn.static.microsoft,1,1
