referrer,views_total,views_unique
learn.microsoft.com,292,37
Bing,147,24
github.com,72,11
Google,67,19
search.brave.com,19,1
linkedin.com,13,1
statics.teams.cdn.office.net,10,2
microsoft.github.io,7,1
copilot.microsoft.com,4,1
DuckDuckGo,1,1
