referrer,views_total,views_unique
learn.microsoft.com,326,42
Bing,133,22
github.com,72,11
Google,63,20
linkedin.com,13,1
statics.teams.cdn.office.net,10,2
copilot.microsoft.com,8,2
microsoft.github.io,7,1
DuckDuckGo,1,1
chatgpt.com,1,1
