referrer,views_total,views_unique
learn.microsoft.com,301,37
Bing,113,26
Google,70,17
github.com,66,7
search.brave.com,22,3
statics.teams.cdn.office.net,21,4
linkedin.com,15,2
chatgpt.com,5,2
copilot.microsoft.com,3,1
en.wikipedia.org,3,1
