referrer,views_total,views_unique
learn.microsoft.com,124,24
Google,36,12
github.com,34,13
Bing,19,5
statics.teams.cdn.office.net,9,2
teams.public.onecdn.static.microsoft,5,3
DuckDuckGo,1,1
linkedin.com,1,1
