referrer,views_total,views_unique
learn.microsoft.com,324,47
github.com,49,15
Google,42,17
Bing,31,17
statics.teams.cdn.office.net,26,3
perplexity.ai,15,1
DuckDuckGo,9,2
Yahoo,8,2
en.wikipedia.org,3,1
chatgpt.com,2,1
