referrer,views_total,views_unique
learn.microsoft.com,192,25
Google,150,25
DuckDuckGo,50,2
Bing,37,12
github.com,35,20
teams.public.onecdn.static.microsoft,18,6
linkedin.com,11,5
chatgpt.com,5,1
statics.teams.cdn.office.net,4,1
search.brave.com,2,1
