referrer,views_total,views_unique
learn.microsoft.com,492,31
Google,106,14
Bing,76,14
statics.teams.cdn.office.net,26,7
github.com,19,10
linkedin.com,14,1
chatgpt.com,7,1
DuckDuckGo,2,2
