referrer,views_total,views_unique
learn.microsoft.com,467,29
Google,100,13
Bing,45,15
statics.teams.cdn.office.net,25,7
github.com,16,7
linkedin.com,14,1
chatgpt.com,7,1
DuckDuckGo,1,1
