referrer,views_total,views_unique
learn.microsoft.com,161,22
github.com,100,20
teams.public.onecdn.static.microsoft,82,19
Google,79,38
Bing,78,31
chatgpt.com,25,7
DuckDuckGo,11,1
claude.ai,2,1
apchq-crm.visualstudio.com,1,1
linkedin.com,1,1
