referrer,views_total,views_unique
learn.microsoft.com,394,39
Bing,196,34
Google,74,20
github.com,72,11
search.brave.com,21,2
linkedin.com,15,2
statics.teams.cdn.office.net,11,3
chatgpt.com,5,2
copilot.microsoft.com,4,1
DuckDuckGo,1,1
