referrer,views_total,views_unique
learn.microsoft.com,152,29
Bing,52,8
Google,46,13
github.com,29,12
statics.teams.cdn.office.net,11,4
teams.public.onecdn.static.microsoft,4,3
DuckDuckGo,1,1
linkedin.com,1,1
