referrer,views_total,views_unique
Google,245,27
learn.microsoft.com,215,15
Bing,124,36
github.com,112,18
chatgpt.com,26,7
teams.public.onecdn.static.microsoft,14,7
DuckDuckGo,13,2
search.brave.com,12,1
apchq-crm.visualstudio.com,7,1
linkedin.com,5,5
