referrer,views_total,views_unique
learn.microsoft.com,184,36
Google,82,14
github.com,29,12
Bing,19,9
linkedin.com,2,2
perplexity.ai,2,1
copilot.microsoft.com,1,1
microsoft.github.io,1,1
statics.teams.cdn.office.net,1,1
