referrer,views_total,views_unique
learn.microsoft.com,295,32
Bing,114,28
Google,72,22
statics.teams.cdn.office.net,34,4
github.com,26,6
search.brave.com,22,3
chatgpt.com,4,1
copilot.microsoft.com,3,1
en.wikipedia.org,3,1
Yahoo,2,1
