referrer,views_total,views_unique
learn.microsoft.com,358,54
Bing,106,25
github.com,74,19
Google,35,11
statics.teams.cdn.office.net,8,3
repos.opensource.microsoft.com,6,1
DuckDuckGo,5,1
linkedin.com,5,1
chatgpt.com,2,1
Yahoo,1,1
