referrer,views_total,views_unique
learn.microsoft.com,198,37
Google,95,12
Bing,64,17
perplexity.ai,55,1
github.com,34,10
DuckDuckGo,8,2
microsoft.github.io,8,1
linkedin.com,7,3
statics.teams.cdn.office.net,5,2
Yahoo,1,1
