referrer,views_total,views_unique
learn.microsoft.com,149,17
Google,102,23
linkedin.com,57,35
Bing,57,16
github.com,50,19
com.linkedin.android,27,8
teams.public.onecdn.static.microsoft,23,12
cechat-web.com,6,1
lnkd.in,4,2
chatgpt.com,3,1
