referrer,views_total,views_unique
learn.microsoft.com,220,26
Google,72,12
Bing,54,18
github.com,38,12
linkedin.com,15,3
statics.teams.cdn.office.net,13,6
chatgpt.com,1,1
claude.ai,1,1
github1s.com,1,1
