referrer,views_total,views_unique
learn.microsoft.com,467,29
Google,96,12
Bing,45,15
statics.teams.cdn.office.net,24,6
github.com,22,10
linkedin.com,14,1
chatgpt.com,7,1
DuckDuckGo,1,1
