referrer,views_total,views_unique
learn.microsoft.com,356,41
Bing,131,21
github.com,62,11
Google,52,19
linkedin.com,13,1
statics.teams.cdn.office.net,10,2
perplexity.ai,10,1
copilot.microsoft.com,8,2
microsoft.github.io,7,1
DuckDuckGo,1,1
