referrer,views_total,views_unique
learn.microsoft.com,131,33
Google,78,10
Bing,39,11
github.com,38,11
microsoft.github.io,8,1
DuckDuckGo,7,1
statics.teams.cdn.office.net,4,1
perplexity.ai,3,1
linkedin.com,2,2
