referrer,views_total,views_unique
Google,131,30
learn.microsoft.com,112,20
Bing,58,30
github.com,44,11
chatgpt.com,19,3
teams.public.onecdn.static.microsoft,4,3
Yahoo,4,1
DuckDuckGo,1,1
teams.df.onecdn.static.microsoft,1,1
