referrer,views_total,views_unique
Google,147,25
learn.microsoft.com,93,18
Bing,63,29
github.com,33,8
chatgpt.com,31,3
teams.public.onecdn.static.microsoft,14,5
DuckDuckGo,4,2
Yahoo,4,1
thepowertimes.com,2,1
teams.df.onecdn.static.microsoft,1,1
