referrer,views_total,views_unique
learn.microsoft.com,384,52
Bing,63,21
github.com,50,17
Google,42,17
statics.teams.cdn.office.net,26,2
perplexity.ai,15,1
DuckDuckGo,9,2
Yahoo,8,2
chatgpt.com,2,1
