referrer,views_total,views_unique
learn.microsoft.com,152,29
Bing,52,8
Google,42,13
github.com,31,14
statics.teams.cdn.office.net,10,3
teams.public.onecdn.static.microsoft,5,3
DuckDuckGo,1,1
linkedin.com,1,1
